matchId,Diff-A,Diff-K,Diff_CS,Diff_FirstBLOOD,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_Inhibitor,Diff_LV,Diff_WARDkill,Diff_WARDplaced,Diff_jglCS,dragonType,result
KR_6746572554,-2,-3,-40,1,-1,1,0,0,-3,-5,24,-13,1,1
KR_6738024368,20,11,54,1,1,1,1,0,4,6,1,24,6,1
KR_6737221683,-2,5,22,1,1,1,1,0,1,-4,6,6,3,1
KR_6744622314,19,9,10,-1,1,1,1,0,5,0,1,16,3,1
KR_6747980399,6,5,1,1,1,1,0,0,2,1,-5,16,2,1
KR_6746410613,11,6,-13,1,-1,1,0,0,2,1,-1,8,4,1
KR_6749631655,3,0,1,-1,1,1,-1,0,2,3,-2,26,3,1
KR_6751507479,-3,4,57,1,1,-1,1,0,3,5,5,17,3,1
KR_6736848562,19,11,-30,1,1,1,0,0,0,-3,9,33,5,1
KR_6735170449,10,6,4,-1,-1,-1,0,0,1,-2,0,4,2,1
KR_6745457516,14,9,19,1,-1,1,1,0,3,0,4,-8,1,1
KR_6725070803,15,13,103,-1,1,-1,1,0,7,2,11,51,1,1
KR_6750467974,6,2,79,1,1,0,1,0,2,6,-64,-11,2,1
KR_6747828051,-7,-2,-35,-1,1,-1,0,0,1,-9,12,-8,3,1
KR_6749787895,7,4,57,1,0,0,1,1,2,2,-33,0,0,1
KR_6743154047,-7,-2,58,-1,-1,1,-1,0,1,1,4,8,4,1
KR_6736141671,-1,4,23,-1,1,-1,1,0,1,0,-1,2,6,1
KR_6743331078,8,5,39,1,1,1,1,0,1,6,7,2,6,1
KR_6745809903,18,17,75,1,0,1,1,0,5,-5,4,-19,0,1
KR_6739803150,9,8,47,1,1,-1,-1,0,3,-5,1,0,1,1
KR_6749821178,-47,-12,3,1,0,0,1,1,0,11,-40,0,0,1
KR_6744197409,13,10,47,1,1,-1,1,0,4,-2,7,-4,6,1
KR_6736021387,8,4,32,1,-1,-1,1,0,1,1,-4,5,1,1
KR_6748624166,8,4,37,-1,1,-1,1,0,1,6,-236,-15,2,1
KR_6747806946,9,5,7,1,-1,1,1,0,1,7,34,-2,2,1
KR_6738284352,-2,-1,-69,-1,-1,-1,-1,0,-2,-5,5,-20,1,1
KR_6746450618,10,4,-50,1,1,-1,-1,0,1,0,-19,-6,1,1
KR_6750172340,-35,-4,53,-1,0,0,1,1,-1,0,3,0,0,1
KR_6743836148,5,5,39,-1,-1,1,1,0,2,4,12,1,2,1
KR_6736751260,7,6,15,1,-1,1,1,0,1,8,5,-18,3,1
KR_6750850831,-6,3,135,-1,-1,1,1,0,4,-4,19,20,6,1
KR_6741460147,9,6,-19,-1,1,1,1,0,2,0,5,8,1,1
KR_6745215250,20,11,18,1,1,1,1,0,3,-2,-3,-25,4,1
KR_6730442150,19,15,140,1,-1,1,1,0,11,2,49,17,2,1
KR_6726229054,15,2,-40,-1,1,-1,-1,0,-2,3,3,-25,4,1
KR_6735121716,-16,-4,25,-1,-1,-1,-1,0,0,3,-11,14,2,1
KR_6748678884,2,3,18,1,1,1,1,0,0,8,42,-10,4,1
KR_6751143237,25,24,50,1,1,-1,1,0,6,10,-8,31,6,1
KR_6742278321,4,10,57,1,-1,1,1,0,5,-2,4,35,1,1
KR_6748236019,15,9,39,1,1,-1,1,0,2,3,42,-2,3,1
KR_6749649910,-6,0,-3,-1,0,0,-1,-2,3,0,6,0,0,1
KR_6748968046,-11,-5,38,-1,-1,-1,-1,0,0,9,15,-22,2,1
KR_6726706905,6,4,10,1,1,1,1,0,1,-3,60,0,3,1
KR_6738592719,-8,0,24,-1,-1,-1,0,0,1,2,28,-9,5,1
KR_6748031930,17,10,61,1,1,1,1,0,3,0,14,6,1,1
KR_6750547400,5,5,59,1,-1,1,1,0,2,-5,11,8,2,1
KR_6743670557,17,15,36,1,1,1,1,0,4,2,14,12,5,1
KR_6751354765,3,5,9,1,1,-1,-1,0,1,2,-10,33,6,1
KR_6729472815,2,0,-13,1,-1,1,0,0,3,-1,33,21,5,1
KR_6746358770,15,16,83,1,-1,1,1,0,8,7,-2,-6,2,1
KR_6745095207,4,2,-21,-1,1,1,-1,0,1,2,2,16,6,1
KR_6737593564,12,4,2,-1,-1,1,-1,0,0,3,-32,20,6,1
KR_6738024526,8,0,-37,-1,1,-1,-1,0,-3,2,7,-44,5,1
KR_6751544258,5,7,37,-1,1,1,1,0,3,-30,37,17,1,1
KR_6731507164,6,8,-5,1,1,-1,1,0,3,1,27,-5,1,1
KR_6747348098,2,2,-2,-1,1,-1,-1,0,1,3,3,-17,5,1
KR_6751958217,24,8,12,-1,0,0,1,0,2,0,0,0,0,1
KR_6741638030,30,19,71,-1,1,1,1,0,4,-1,17,36,5,1
KR_6721380362,0,3,22,-1,1,-1,1,0,1,-4,14,1,4,1
KR_6748933419,10,5,18,-1,1,1,1,0,0,-9,30,31,2,1
KR_6740862459,-5,-3,-5,1,1,1,0,0,-1,1,29,2,4,1
KR_6727289218,-10,-4,-44,-1,1,1,1,0,-4,-2,0,-25,5,1
KR_6750093289,6,3,-5,1,-1,-1,-1,0,0,-2,-2,-15,1,1
KR_6736260930,18,9,2,1,-1,1,1,0,2,-3,8,20,6,1
KR_6749567594,-1,-1,8,1,0,0,1,0,-3,2,-17,0,0,1
KR_6746494295,25,23,50,-1,1,-1,1,0,8,9,4,28,6,1
KR_6743010729,10,7,55,1,1,1,1,0,5,-6,13,40,5,1
KR_6748542462,14,8,-59,1,1,-1,0,0,1,4,31,-12,4,1
KR_6748324612,-5,-9,-56,-1,1,-1,-1,0,-4,-4,-10,-23,6,1
KR_6748870054,6,5,38,1,-1,-1,1,0,1,13,-23,-8,6,1
KR_6749876023,-15,-8,22,-1,0,0,1,1,0,3,-94,0,0,1
KR_6745826788,6,8,9,1,1,1,1,0,3,-1,-7,28,5,1
KR_6748044327,4,4,44,1,-1,-1,-1,0,2,6,-2,-20,4,1
KR_6739968615,21,19,144,1,-1,1,1,0,9,4,10,44,2,1
KR_6748557204,4,-1,-18,-1,-1,1,1,0,-1,-4,-19,-10,6,1
KR_6734702308,14,13,53,-1,-1,-1,1,0,3,-9,12,-14,2,1
KR_6746189325,6,-1,-68,-1,0,1,-1,0,2,-1,-10,24,0,1
KR_6746359430,2,4,40,1,1,-1,1,0,2,0,6,4,6,1
KR_6736974675,-2,-4,-9,-1,1,-1,1,0,0,-5,7,-25,1,1
KR_6751657491,-31,-14,-30,-1,0,0,-1,0,-2,1,56,0,0,1
KR_6742257168,6,5,74,1,1,1,1,0,3,5,-3,1,5,1
KR_6749330821,15,15,133,1,1,1,1,0,7,-3,16,24,3,1
KR_6751594205,-1,5,22,1,1,-1,-1,0,3,0,33,-6,6,1
KR_6745136292,6,5,7,-1,-1,1,1,0,3,6,7,40,1,1
KR_6750677184,17,9,-24,-1,-1,-1,1,0,2,6,-8,11,3,1
KR_6744559948,13,7,16,-1,1,-1,1,0,4,2,7,40,4,1
KR_6744513499,20,15,11,1,1,-1,1,0,6,0,-12,43,1,1
KR_6748830650,14,11,50,1,1,1,1,0,3,0,-8,18,3,1
KR_6750604893,-28,3,6,1,0,0,-1,1,4,6,-46,0,0,1
KR_6746072450,2,-7,21,1,0,0,1,0,-4,0,-58,0,0,1
KR_6748823424,-19,-8,29,-1,-1,1,1,0,0,3,33,20,3,1
KR_6745099699,48,10,9,-1,0,0,-1,1,7,0,0,0,0,1
KR_6746798446,-8,-2,13,1,1,-1,1,0,0,4,4,6,2,1
KR_6751865910,-4,6,17,-1,1,-1,1,0,3,-3,-67,24,1,1
KR_6734595188,-7,-1,23,-1,-1,1,1,0,1,0,1,4,3,1
KR_6745367633,-7,0,14,1,-1,-1,-1,0,0,23,-36,-24,3,1
KR_6750321069,-3,-6,7,1,1,1,-1,0,0,7,-3,29,4,1
KR_6739673355,26,12,20,-1,-1,-1,1,0,4,1,17,-26,4,1
KR_6745467300,-8,0,5,1,1,-1,1,0,2,-4,-31,12,6,1
KR_6745596076,-9,-5,-21,-1,1,0,-1,0,-1,-1,16,-20,4,1
KR_6745313214,15,6,3,1,1,-1,-1,0,2,7,-4,23,5,1
KR_6743834619,55,23,-1,-1,0,0,1,1,6,-3,75,0,0,1
KR_6749453619,-2,1,1,1,1,-1,1,0,4,-10,-1,36,3,1
KR_6721909898,10,5,6,1,-1,-1,1,0,1,2,-10,3,4,1
KR_6741985391,23,5,18,-1,0,0,1,1,1,0,0,0,0,1
KR_6751298185,5,5,-45,1,-1,1,0,0,2,5,14,2,2,1
KR_6750337419,27,19,105,1,1,1,1,0,5,-1,-35,-1,5,1
KR_6751492278,-4,4,19,-1,0,0,1,1,2,0,0,0,0,1
KR_6747622832,19,12,66,-1,1,0,1,0,6,0,16,22,1,1
KR_6747392909,3,3,-31,-1,-1,1,-1,0,0,0,35,20,6,1
KR_6721971290,13,13,87,-1,-1,1,1,0,7,10,2,-5,4,1
KR_6749349730,22,12,-8,1,1,1,1,0,4,1,4,24,1,1
KR_6735894074,-2,1,54,1,1,-1,1,0,2,-2,12,5,3,1
KR_6747245781,11,5,23,1,0,1,1,0,0,-1,3,-12,0,1
KR_6744929724,3,2,15,1,1,-1,0,0,-2,-9,14,-12,4,1
KR_6721383144,13,4,52,-1,-1,1,1,0,2,5,-22,15,1,1
KR_6748030130,-5,-1,-3,-1,-1,-1,0,0,0,-1,-4,-11,2,1
KR_6741908289,7,-4,-30,-1,-1,1,-1,0,-2,-1,-9,-23,3,1
KR_6750190133,0,-2,27,-1,1,1,0,0,1,0,3,32,3,1
KR_6744568489,-5,-5,31,-1,-1,1,1,0,0,1,13,15,6,1
KR_6744703949,10,10,-12,1,-1,1,1,0,2,-4,8,9,4,1
KR_6734419268,1,-1,4,-1,-1,1,1,0,0,1,0,-4,4,1
KR_6739458405,12,6,42,1,-1,-1,1,0,0,1,-50,-4,5,1
KR_6748055964,16,9,19,-1,-1,1,1,0,0,-2,-10,-8,3,1
KR_6742270959,-1,1,-7,1,1,-1,0,0,1,-2,-2,13,3,1
KR_6751589762,13,11,4,1,1,1,1,0,1,9,0,-1,4,1
KR_6747994108,19,14,37,1,1,1,1,0,1,0,12,5,2,1
KR_6746765756,6,5,-30,1,1,1,0,0,-1,2,20,0,6,1
KR_6747962169,5,6,66,1,1,1,1,0,3,7,-2,15,3,1
KR_6750615851,-2,1,65,-1,0,-1,-1,0,3,1,-2,6,0,1
KR_6741608689,-2,2,60,-1,1,-1,0,0,1,5,37,0,6,1
KR_6728963075,3,1,-23,1,1,-1,1,0,0,-4,-2,-1,2,1
KR_6751669552,5,2,46,1,1,1,1,0,1,-7,19,-9,5,1
KR_6746388552,4,8,84,-1,1,1,1,0,4,12,-3,9,4,1
KR_6750141546,-3,-5,-11,-1,1,-1,-1,0,-2,2,36,5,6,1
KR_6742784166,13,6,27,1,0,0,1,1,3,0,-4,0,0,1
KR_6750022068,-1,-6,-56,1,1,-1,-1,0,-3,-2,-3,-14,5,1
KR_6749316221,-23,1,-15,-1,0,0,-1,-1,4,0,0,0,0,1
KR_6748956061,17,10,35,-1,0,1,0,0,5,1,-2,12,0,1
KR_6748453141,-2,3,0,1,1,1,1,0,1,3,-1,20,3,1
KR_6744721062,33,23,12,1,-1,1,1,0,7,7,-1,35,2,1
KR_6748068325,11,17,55,-1,1,1,1,0,5,-2,6,29,2,1
KR_6745375285,2,4,25,1,1,1,-1,0,2,4,-4,12,2,1
KR_6747672102,-14,0,69,1,-1,1,1,0,1,1,-8,-9,4,1
KR_6744707994,-4,2,24,1,1,-1,1,0,0,15,-61,-1,1,1
KR_6747066437,9,2,35,1,1,1,1,0,2,4,7,15,5,1
KR_6749374314,10,12,68,1,1,1,1,0,4,-1,34,-3,3,1
KR_6749098197,25,17,113,-1,1,1,1,0,5,1,9,-24,1,1
KR_6751524038,14,7,-55,1,1,-1,1,0,2,1,41,8,2,1
KR_6751610251,15,2,16,1,0,0,-1,0,2,13,-41,0,0,1
KR_6751390016,17,9,-22,1,1,-1,0,0,3,1,3,5,4,1
KR_6745924654,1,5,48,1,1,1,1,0,2,2,-13,5,3,1
KR_6751461647,-1,-1,11,1,1,1,1,0,0,1,-7,4,4,1
KR_6724504175,7,4,34,1,1,1,1,0,1,-1,-9,0,1,1
KR_6745318633,9,6,9,1,1,-1,0,0,3,5,1,40,3,1
KR_6749032942,-5,-1,22,1,-1,-1,0,0,-1,-2,-30,11,6,1
KR_6747276277,-4,-2,-15,-1,1,-1,-1,0,0,-5,9,-31,1,1
KR_6747011264,8,6,25,1,1,1,1,0,4,0,16,35,5,1
KR_6710050560,10,9,92,1,-1,1,1,0,4,7,-1,8,1,1
KR_6731802598,3,4,43,1,-1,1,1,0,2,8,-9,-20,5,1
KR_6715835571,-13,-8,-28,-1,-1,1,1,0,-3,-10,-8,1,3,1
KR_6748028779,3,1,3,1,1,1,1,0,1,6,-5,-3,4,1
KR_6724110098,-4,1,76,1,1,-1,1,0,1,9,-7,9,3,1
KR_6746840976,-17,-3,12,1,0,0,-1,-1,-1,0,0,0,0,1
KR_6745316871,14,9,27,1,1,-1,1,0,2,1,4,-16,1,1
KR_6749417952,-5,-3,51,1,-1,1,1,0,1,7,-2,-3,5,1
KR_6751579939,-7,-4,25,-1,1,1,1,0,-1,-1,-14,-10,3,1
KR_6751143488,-6,4,34,1,1,1,1,0,3,-4,-19,0,1,1
KR_6745440546,-20,-8,67,-1,-1,-1,1,0,-3,4,-45,3,5,1
KR_6742847963,5,6,74,1,-1,1,-1,0,2,0,46,0,2,1
KR_6743191580,7,10,-15,1,1,1,1,0,1,-5,-3,15,6,1
KR_6742928616,21,14,25,1,-1,1,1,0,4,-4,9,-32,1,1
KR_6745482356,7,2,-8,1,1,1,1,0,2,1,12,11,2,1
KR_6742449507,12,11,98,1,-1,1,1,0,3,1,6,-40,3,1
KR_6750205338,17,12,57,1,-1,-1,1,0,2,1,3,-1,1,1
KR_6746331195,-8,-2,-25,-1,1,-1,-1,0,-1,-1,21,-24,1,1
KR_6749121389,-78,-18,13,-1,0,0,1,0,-3,0,-76,0,0,1
KR_6725005396,6,2,45,1,-1,-1,0,0,1,0,-1,6,3,1
KR_6747606227,-3,2,25,-1,-1,1,1,0,3,-6,-6,27,3,1
KR_6747244876,7,6,96,1,1,-1,1,0,4,0,19,15,2,1
KR_6747666766,1,2,-11,1,1,1,-1,0,-2,-1,12,32,2,1
KR_6720341424,-4,-6,-19,-1,1,1,-1,0,-1,-4,7,16,2,1
KR_6732961052,-18,-13,-35,-1,-1,1,-1,0,-2,-3,-27,-7,2,1
KR_6749880875,17,9,77,1,1,1,1,0,3,1,6,16,6,1
KR_6748793175,-9,-1,-13,-1,0,0,1,0,1,1,175,0,0,1
KR_6751402772,57,14,14,1,0,0,1,1,7,0,0,0,0,1
KR_6743387188,9,12,88,1,-1,1,1,0,5,-3,-24,19,1,1
KR_6745087573,-2,3,45,1,1,1,1,0,3,4,-1,1,1,1
KR_6752129291,25,1,-16,-1,0,0,-1,1,1,0,0,0,0,1
KR_6748843459,-7,0,-19,1,-1,1,-1,0,3,1,34,53,6,1
KR_6749512346,15,11,53,1,1,-1,1,0,4,0,41,16,1,1
KR_6745480287,2,-1,-1,-1,1,-1,0,0,0,9,-25,-10,2,1
KR_6746626943,-4,-3,-32,1,1,1,1,0,1,2,11,31,3,1
KR_6725798242,-6,3,-17,1,1,1,1,0,-3,7,-2,-5,5,1
KR_6726906844,8,5,-10,1,1,1,1,0,2,4,2,-3,2,1
KR_6742514495,-1,-1,-61,-1,-1,-1,0,0,0,-4,9,-14,6,1
KR_6751485494,-13,-3,0,-1,-1,1,1,0,1,-24,54,-3,4,1
KR_6749632440,-5,6,-33,1,0,0,-1,0,1,0,0,0,0,1
KR_6742041694,13,6,23,1,-1,-1,1,0,0,1,30,-24,2,1
KR_6743957168,19,17,11,-1,1,1,1,0,7,-2,5,15,4,1
KR_6746300923,5,0,47,-1,-1,1,1,0,2,1,-5,36,4,1
KR_6746959926,-1,3,11,1,1,-1,-1,0,0,0,-40,0,5,1
KR_6744232758,-13,-11,-75,1,-1,1,-1,0,-5,2,-32,-19,1,1
KR_6750353695,23,8,35,1,0,0,1,0,2,0,0,0,0,1
KR_6730782896,19,9,13,1,-1,1,-1,0,3,-7,8,-16,3,1
KR_6749151326,8,3,-2,-1,1,-1,1,0,0,-3,1,2,3,1
KR_6744998798,5,5,31,-1,1,-1,1,0,4,4,2,56,1,1
KR_6742714607,10,8,15,1,1,1,-1,0,2,-5,-18,18,5,1
KR_6748932164,8,8,38,1,-1,1,1,0,3,3,9,9,3,1
KR_6735376862,15,15,48,-1,1,1,1,0,4,3,10,-3,4,1
KR_6737774036,8,11,65,1,1,1,1,0,2,1,-5,28,2,1
KR_6749276987,-2,-1,42,1,1,-1,-1,0,-1,-3,0,16,1,1
KR_6740162423,9,4,46,-1,1,-1,0,0,2,-3,-1,23,5,1
KR_6746738047,-8,-5,-15,1,-1,-1,0,0,-1,2,19,12,3,1
KR_6746217350,15,3,-52,-1,1,1,0,0,-2,1,-5,-4,5,1
KR_6748252965,5,4,25,1,1,-1,0,0,2,4,-3,9,5,1
KR_6730016316,73,16,28,-1,0,0,1,1,7,0,54,0,0,1
KR_6746961173,1,1,19,1,-1,-1,0,0,-1,0,53,4,6,1
KR_6734659254,-2,-2,-9,1,1,-1,-1,0,-1,-3,2,0,6,1
KR_6739394833,7,10,46,-1,1,1,1,0,4,4,-15,27,6,1
KR_6745770664,-3,-1,21,-1,1,-1,1,0,0,-2,-24,-9,2,1
KR_6738125322,17,10,83,-1,-1,1,1,0,3,0,29,37,6,1
KR_6748956726,12,6,15,-1,1,1,1,0,2,7,-3,-4,2,1
KR_6739752889,17,11,88,1,1,1,1,0,6,5,-3,-12,1,1
KR_6744848462,6,3,14,-1,1,1,0,0,1,0,-32,6,4,1
KR_6746247216,21,15,65,-1,1,-1,1,0,6,3,36,17,1,1
KR_6743292502,4,2,85,1,-1,1,1,0,2,2,-21,-20,2,1
KR_6747397716,25,8,-32,1,1,-1,-1,0,3,0,37,7,3,1
KR_6749897058,31,11,5,1,0,0,1,0,1,-13,58,0,0,1
KR_6749647086,104,28,8,1,0,0,-1,1,5,0,-84,0,0,1
KR_6751597682,64,19,-18,1,0,0,1,1,4,0,82,0,0,1
KR_6730554334,0,-2,26,-1,-1,1,0,0,-1,5,-22,12,1,1
KR_6751863477,8,4,-41,-1,-1,-1,-1,0,0,-1,1,-8,1,1
KR_6749900634,30,7,-20,1,0,0,1,1,2,0,-131,0,0,1
KR_6752179999,-6,-4,-17,-1,1,1,-1,0,-1,4,-37,21,2,1
KR_6749112492,10,12,28,1,-1,1,1,0,4,4,-1,20,6,1
KR_6751406932,16,9,65,1,1,1,1,0,3,-2,13,0,3,1
KR_6751496219,-1,1,-42,-1,0,1,0,0,2,2,-2,17,0,1
KR_6746688337,14,7,51,1,1,-1,1,0,3,3,-4,-4,4,1
KR_6751293594,-6,-1,9,-1,0,0,-1,-1,-3,0,-281,0,0,1
KR_6744247978,18,17,42,1,0,1,1,0,6,9,1,15,0,1
KR_6749998566,13,8,-40,1,1,1,1,0,1,-1,-4,23,2,1
KR_6739850476,7,4,-77,1,1,1,0,0,0,-22,52,5,5,1
KR_6747039057,8,5,20,1,1,-1,0,0,2,1,2,2,6,1
KR_6742699162,4,5,40,1,1,1,1,0,2,5,4,3,3,1
KR_6747511408,-2,6,-29,-1,1,1,1,0,0,2,238,6,3,1
KR_6717394359,-3,2,103,1,1,1,1,0,5,-2,-36,-4,1,1
KR_6751430288,8,2,-7,-1,0,0,-1,0,2,0,5,0,0,1
KR_6745244315,11,10,-3,1,1,1,1,0,3,9,-4,28,1,1
KR_6744696470,13,6,38,1,1,-1,-1,0,4,19,-34,13,2,1
KR_6742347758,25,14,60,-1,1,-1,1,0,6,8,-16,0,5,1
KR_6743933095,4,9,63,1,1,1,1,0,5,5,-16,11,1,1
KR_6725854218,-3,2,-40,-1,-1,-1,0,0,2,-6,2,17,3,1
KR_6741917278,14,14,24,1,1,1,1,0,5,7,-2,8,5,1
KR_6747101776,1,0,14,-1,-1,1,1,0,0,5,12,4,3,1
KR_6748141931,19,4,22,1,0,0,1,1,2,0,-3,0,0,1
KR_6744478344,1,3,26,1,-1,1,1,0,0,0,7,0,5,1
KR_6740593595,4,2,-21,-1,1,1,-1,0,0,-7,2,-13,1,1
KR_6744853526,-3,2,89,-1,-1,1,1,0,4,-5,7,6,4,1
KR_6745147142,14,3,-68,-1,-1,1,1,0,-2,-2,3,-7,2,1
KR_6750299644,-5,2,-23,-1,-1,1,1,0,2,0,18,52,6,1
KR_6736506102,6,10,62,1,1,1,1,0,4,9,-14,13,5,1
KR_6730110350,4,2,0,-1,-1,-1,0,0,2,2,-7,-4,6,1
KR_6746949596,5,8,40,1,1,1,1,0,5,-3,1,8,3,1
KR_6738833038,20,17,95,1,1,-1,1,0,7,-2,16,-10,3,1
KR_6742486189,-4,-2,-47,1,1,-1,0,0,-1,-2,46,10,5,1
KR_6746986088,-6,-5,-43,-1,1,-1,-1,0,-1,5,25,4,6,1
KR_6740711161,9,2,6,1,0,0,1,0,1,0,0,0,0,1
KR_6748279751,-6,-4,24,1,-1,-1,-1,0,0,-1,-8,-44,3,1
KR_6751490752,24,20,63,1,1,1,1,0,6,4,43,20,4,1
KR_6742314047,-1,0,11,1,1,-1,-1,0,2,5,-4,2,4,1
KR_6751339671,16,7,-14,1,1,-1,-1,0,2,1,21,7,2,1
KR_6750242607,16,5,-8,1,0,0,-1,-1,4,0,-6,0,0,1
KR_6744265039,2,3,-16,-1,-1,-1,-1,0,3,-8,3,19,1,1
KR_6744547221,23,13,36,1,1,-1,1,0,7,-3,9,23,5,1
KR_6747410958,0,1,21,1,1,1,1,0,2,7,24,32,1,1
KR_6748084074,36,16,-2,-1,0,0,1,1,2,0,5,0,0,1
KR_6746674823,-5,2,-6,1,0,0,-1,-1,-1,0,-64,0,0,1
KR_6750455987,18,10,-12,1,1,1,1,0,1,3,15,-9,1,1
KR_6747670015,-47,-17,-8,-1,0,0,1,0,-3,0,47,0,0,1
KR_6752112404,-7,1,60,1,1,1,1,0,1,3,0,9,4,1
KR_6749104604,-4,4,39,-1,-1,1,1,0,1,6,-2,-12,6,1
KR_6748440976,11,11,97,1,1,1,1,0,4,2,-24,3,5,1
KR_6744191021,13,11,55,1,-1,-1,1,0,4,1,14,4,6,1
KR_6747959042,14,11,58,1,1,1,1,0,3,1,29,6,5,1
KR_6717456435,-3,-3,7,1,1,-1,-1,0,3,4,223,39,1,1
KR_6747920987,4,7,-8,1,-1,1,1,0,1,2,2,-2,2,1
KR_6751648124,44,13,-14,-1,0,0,-1,1,3,0,-11,0,0,1
KR_6745740483,7,4,51,1,1,-1,-1,0,-1,2,-5,-6,6,1
KR_6746451862,38,5,-8,1,0,0,1,0,-1,34,-42,0,0,1
KR_6733602607,-7,-2,72,1,-1,1,1,0,0,1,44,-15,4,1
KR_6748690874,21,11,-8,1,0,0,1,-1,3,0,0,0,0,1
KR_6747840789,9,7,10,1,1,1,1,0,2,2,6,20,6,1
KR_6742560161,8,0,9,-1,-1,1,1,0,1,3,-1,-2,6,1
KR_6748729680,3,3,-14,-1,1,1,1,0,1,6,12,36,4,1
KR_6745368604,29,8,24,1,0,0,1,0,2,0,5,0,0,1
KR_6743226789,4,8,63,-1,1,1,1,0,4,1,9,2,5,1
KR_6745989841,-6,1,75,1,1,-1,1,0,3,3,-21,29,6,1
KR_6747551110,-7,-2,29,1,1,1,0,0,-2,7,-8,-29,5,1
KR_6751243699,9,7,39,-1,1,1,1,0,5,-3,6,40,5,1
KR_6709077101,10,3,51,-1,1,-1,0,0,1,3,-28,25,1,1
KR_6746703614,5,6,55,1,1,-1,1,0,3,6,-2,12,4,1
KR_6744674018,28,13,-1,1,1,1,1,0,3,23,-38,22,4,1
KR_6739805302,-7,2,56,1,-1,1,1,0,-2,4,-5,-32,4,1
KR_6750961014,-8,-5,5,-1,1,1,-1,0,-2,0,-32,9,1,1
KR_6709270298,0,6,42,-1,1,1,1,0,3,3,10,40,4,1
KR_6751781345,15,9,56,1,1,1,1,0,3,-1,-1,28,3,1
KR_6747158013,-6,1,-53,1,-1,1,-1,0,0,0,2,-1,6,1
KR_6747991873,15,6,17,1,1,-1,-1,0,-1,-3,-10,-11,2,1
KR_6749836347,5,6,-3,1,-1,-1,1,0,2,2,-8,-9,2,1
KR_6744833677,10,-1,-35,-1,-1,1,-1,0,-1,1,8,4,2,1
KR_6749629218,27,10,47,-1,0,0,1,1,5,4,-27,0,0,1
KR_6748544310,-3,2,41,1,-1,1,1,0,0,1,1,15,4,1
KR_6745798419,-3,-2,10,-1,-1,-1,-1,0,1,-2,-4,32,6,1
KR_6747918794,2,-2,16,1,0,1,1,0,-1,-1,-43,-11,0,1
KR_6751558712,-33,-7,-36,1,0,0,-1,-1,-3,0,0,0,0,1
KR_6737849963,1,1,28,-1,1,-1,0,0,1,0,-1,11,1,1
KR_6747773307,2,-1,81,1,-1,-1,0,0,1,5,0,-15,5,1
KR_6746906040,-1,0,-15,-1,-1,1,-1,0,1,2,3,-16,5,1
KR_6747049087,-1,-4,24,-1,-1,1,1,0,-1,8,-6,16,4,1
KR_6748447377,12,3,-20,-1,1,1,1,0,-1,-7,13,-25,3,1
KR_6746882850,11,2,29,1,0,0,-1,1,5,0,27,0,0,1
KR_6749107753,-15,-7,-31,1,-1,-1,1,0,-1,-1,3,10,5,1
KR_6745345900,-2,-3,5,-1,1,-1,-1,0,-2,2,-2,-16,3,1
KR_6744206584,9,7,18,1,1,1,1,0,3,2,1,3,2,1
KR_6749144438,0,2,26,1,1,-1,-1,0,1,2,-24,5,4,1
KR_6747029348,11,10,59,1,1,1,1,0,5,-2,-13,11,5,1
KR_6743625170,14,12,13,-1,1,1,1,0,4,-1,3,60,2,1
KR_6735696209,12,11,62,1,0,1,-1,0,3,-1,-15,27,0,1
KR_6747054363,27,16,105,1,1,-1,1,0,4,1,8,-24,5,1
KR_6749430397,22,6,23,-1,1,-1,1,0,2,4,11,3,1,1
KR_6747019825,6,9,80,1,1,-1,1,0,4,5,40,21,4,1
KR_6747715191,2,2,13,1,1,-1,-1,0,0,-1,40,6,1,1
KR_6745384492,0,0,31,-1,1,-1,0,0,2,1,28,3,1,1
KR_6750460012,-4,2,14,-1,0,0,1,0,2,0,0,0,0,1
KR_6746458012,-3,1,9,-1,0,0,-1,0,-1,0,-29,0,0,1
KR_6732617057,-9,-3,5,1,-1,1,1,0,2,1,9,10,4,1
KR_6747431607,4,2,49,1,-1,-1,-1,0,0,-2,-25,-36,1,1
KR_6749655206,-2,-2,-18,-1,1,-1,-1,0,2,-1,-23,36,1,1
KR_6725315433,18,12,-14,1,-1,1,1,0,3,1,-2,-28,1,1
KR_6749210411,9,5,3,1,1,1,0,0,1,1,-5,5,3,1
KR_6747727537,6,0,-37,1,1,-1,0,0,0,2,0,9,1,1
KR_6751893732,30,11,46,-1,0,0,1,1,5,5,-12,0,0,1
KR_6748379715,2,1,63,-1,1,-1,-1,0,4,0,4,17,4,1
KR_6743348881,-7,2,2,-1,1,1,1,0,1,-2,1,20,2,1
KR_6746516004,7,7,33,-1,1,1,1,0,3,8,12,4,1,1
KR_6729006875,1,-1,-9,-1,0,-1,-1,0,-1,7,-28,5,0,1
KR_6750390739,-13,4,12,1,0,0,-1,0,1,0,0,0,0,1
KR_6747822026,1,-3,-48,-1,-1,-1,-1,0,0,2,-3,3,2,1
KR_6726125429,3,0,-11,1,1,-1,0,0,-2,2,-12,-4,5,1
KR_6746087496,-3,-2,-27,-1,-1,-1,-1,0,1,-3,-34,-13,3,1
KR_6748835636,-1,-2,34,-1,-1,-1,1,0,3,-4,-27,13,3,1
