matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6726267618,420,3,15,3,12,5,5,0,4,6,2,-2,0,2,3,9,6,2,4,2,0,10,0,-1,4,3,-6,0,2,1,1,1,1,5,1
KR_6766893940,420,3,44,-8,5,0,1,1,0,2,2,2,2,0,0,1,1,3,3,0,0,2,116,-1,4,3,3,0,1,-1,-1,1,-1,3,1
KR_6743245620,420,2,30,12,4,1,1,0,3,4,1,3,4,1,-3,0,3,0,2,2,-1,0,135,2,3,5,1,0,1,1,1,1,-1,4,1
KR_6694440544,420,3,30,12,6,0,0,0,-2,2,4,4,4,0,4,7,3,0,0,0,0,4,6,4,4,8,0,0,1,1,1,1,1,3,1
KR_6742917954,420,3,81,5,4,0,0,0,1,4,3,1,1,0,1,2,1,1,1,0,0,0,12,1,4,5,-1,0,1,-1,1,1,-1,3,1
KR_6722134556,420,3,20,26,7,0,3,3,3,4,1,6,7,1,-1,2,3,-1,2,3,-1,6,-3,1,4,5,3,0,0,1,1,0,-1,2,1
KR_6702582233,420,0,-50,-12,0,0,1,1,-3,1,4,-1,1,2,5,6,1,-1,1,2,0,6,3,-1,4,3,2,0,-1,-1,-1,-1,-1,6,1
KR_6634010546,420,5,-46,21,9,-2,0,2,6,8,2,3,3,0,1,3,2,1,1,0,0,12,-1,-1,8,7,0,0,0,1,1,0,1,2,1
KR_6760791023,420,3,88,20,1,1,2,1,-5,1,6,-1,1,2,3,5,2,3,6,3,-1,-1,4,-1,6,5,6,0,1,-1,-1,1,-1,3,1
KR_6746693979,420,-2,-26,5,-4,-1,1,2,1,3,2,-3,0,3,-4,2,6,3,4,1,0,0,-2,-2,5,3,2,0,-1,-1,-1,-1,-1,3,1
KR_6763233724,440,1,41,8,2,3,6,3,-2,3,5,-2,0,2,1,3,2,2,2,0,0,-7,-98,0,3,3,3,0,1,-1,1,1,-1,5,1
KR_6761472192,420,1,0,4,-2,-1,0,1,-1,1,2,1,2,1,-2,2,4,1,1,0,0,0,-70,-2,5,3,-5,0,0,1,0,0,-1,5,1
KR_6765590306,420,3,14,4,7,1,3,2,1,3,2,0,2,2,3,5,2,2,3,1,0,-1,0,-5,6,1,2,0,0,0,-1,0,1,0,1
KR_6761058679,420,-1,-9,0,-7,1,2,1,3,4,1,-3,5,8,-6,0,6,-2,0,2,0,-6,-3,-5,9,4,-2,0,-3,-1,-1,-1,-1,5,1
KR_6636429920,420,2,-67,56,5,-2,2,4,-1,1,2,2,3,1,2,3,1,4,4,0,0,4,-2,2,5,7,2,0,1,-1,1,1,-1,5,1
KR_6729380834,420,0,82,8,6,9,9,0,0,4,4,-1,4,5,0,6,6,-2,1,3,1,6,-41,1,4,5,28,0,0,1,1,1,1,2,1
KR_6692175859,420,-1,17,-40,-1,1,3,2,2,5,3,-2,1,3,-2,1,3,0,0,0,0,4,38,-6,7,1,-6,0,0,-1,1,0,1,3,1
KR_6650334599,420,2,69,16,6,5,6,1,1,1,0,-3,1,4,2,4,2,1,2,1,0,1,29,-1,5,4,5,0,2,1,1,1,1,3,1
KR_6761777213,420,-1,18,-18,1,3,3,0,2,2,0,0,1,1,-3,1,4,-1,1,2,0,2,-23,-2,6,4,6,0,0,0,-1,1,1,0,1
KR_6746577999,420,0,-23,38,-8,1,1,0,1,3,2,0,0,0,-7,2,9,-3,0,3,0,-13,1,0,8,8,-1,0,-1,1,-1,-1,-1,1,1
KR_6761663726,420,2,-7,4,7,0,2,2,1,2,1,4,6,2,-2,3,5,4,4,0,1,6,2,3,2,5,1,0,0,0,1,1,-1,0,1
KR_6755069870,420,2,58,8,5,10,11,1,0,1,1,-2,3,5,1,3,2,-4,0,4,0,-9,0,1,1,2,-1,0,1,1,1,1,-1,6,1
KR_6745960299,420,4,96,15,9,6,6,0,5,7,2,0,1,1,0,2,2,-2,0,2,0,1,2,0,4,4,2,0,0,0,0,1,1,0,1
KR_6728364751,420,2,33,20,4,2,5,3,-1,5,6,1,2,1,1,3,2,1,3,2,0,9,-402,0,4,4,3,0,1,-1,1,1,-1,3,1
KR_6767186334,420,3,4,15,8,-4,0,4,1,4,3,3,7,4,7,7,0,1,1,0,2,14,5,5,5,10,0,0,1,1,1,1,1,3,1
KR_6761788578,420,0,19,-19,3,-1,0,1,0,1,1,-7,0,7,11,12,1,0,2,2,0,8,3,4,3,7,-2,0,-1,-1,-1,1,-1,3,1
KR_6735034126,420,4,46,0,5,-1,2,3,0,2,2,1,3,2,4,6,2,1,2,1,0,5,-27,0,6,6,-1,0,0,1,1,1,1,4,1
KR_6755674673,420,1,52,-8,12,0,3,3,9,9,0,2,5,3,1,8,7,0,2,2,-1,14,24,1,2,3,-1,0,3,1,-1,1,1,2,1
KR_6766991937,420,5,-1,4,12,4,4,0,-2,0,2,1,3,2,1,5,4,8,9,1,0,14,1,0,4,4,2,0,2,1,-1,1,-1,2,1
KR_6598224293,440,2,52,20,2,-1,2,3,1,1,0,-1,2,3,2,2,0,1,1,0,0,5,0,-5,6,1,4,0,0,1,-1,1,1,3,1
KR_6761311577,440,-1,42,-70,1,0,2,2,2,6,4,-1,2,3,2,3,1,-2,1,3,0,7,0,-1,5,4,2,0,1,1,-1,1,1,4,1
KR_6735243857,440,-2,12,12,-3,-3,1,4,0,1,1,3,4,1,-4,4,8,1,2,1,0,-6,6,-3,6,3,-6,0,0,1,1,1,-1,5,1
KR_6768403927,420,-1,-8,-4,-4,-6,2,8,-1,2,3,-1,1,2,4,4,0,0,0,0,1,1,-4,0,1,1,-1,0,1,1,-1,1,1,4,1
KR_6725394878,420,6,56,47,18,10,10,0,1,2,1,1,2,1,1,5,4,5,5,0,1,11,11,2,2,4,-4,0,1,1,1,1,1,5,1
KR_6728664666,420,3,-40,-13,4,3,3,0,3,3,0,-3,2,5,0,2,2,1,2,1,0,5,2,-1,5,4,4,0,0,-1,0,0,1,4,1
KR_6650672616,420,0,31,9,4,2,3,1,-2,1,3,5,5,0,-2,0,2,1,3,2,0,2,-4,-1,4,3,3,0,0,1,-1,0,1,1,1
KR_6741706089,420,3,6,5,8,1,1,0,0,2,2,1,5,4,3,3,0,3,3,0,0,13,12,4,2,6,0,0,1,1,-1,1,1,3,1
KR_6596682086,420,-1,28,-19,-4,0,0,0,-4,1,5,0,2,2,-1,0,1,1,1,0,0,0,-44,0,6,6,28,0,0,-1,-1,0,-1,3,1
KR_6757880482,420,2,61,-10,4,2,4,2,0,4,4,0,3,3,0,0,0,2,3,1,1,3,-26,-1,4,3,1,0,1,1,1,1,1,2,1
KR_6723212397,420,7,92,22,16,2,3,1,9,9,0,-2,2,4,7,9,2,0,1,1,0,7,10,3,3,6,2,0,2,1,1,1,1,2,1
KR_6714553054,420,2,-28,35,6,-3,2,5,5,8,3,-4,1,5,6,8,2,2,2,0,0,5,-7,0,3,3,0,0,1,-1,1,1,1,2,1
KR_6765464982,420,1,30,16,-2,-1,1,2,-1,3,4,5,5,0,-2,2,4,-3,0,3,0,-12,7,2,1,3,1,0,0,1,-1,0,-1,4,1
KR_6756780353,420,2,102,13,0,3,4,1,-2,2,4,-3,1,4,1,3,2,1,1,0,0,-3,-4,0,5,5,4,0,0,1,1,1,1,3,1
KR_6635149770,420,-2,9,-8,2,-2,2,4,0,3,3,2,4,2,0,3,3,2,2,0,0,-4,7,4,4,8,0,0,0,1,-1,-1,1,1,1
KR_6726527465,420,7,110,27,14,6,7,1,0,0,0,6,7,1,1,3,2,1,1,0,-1,6,13,1,2,3,-1,0,2,1,1,1,-1,4,1
KR_6744982799,420,-4,-41,0,-6,-1,0,1,-1,5,6,-1,3,4,-1,1,2,-2,1,3,0,-3,5,0,3,3,-1,0,-1,-1,-1,-1,-1,6,1
KR_6760716285,420,10,191,-7,15,3,4,1,0,1,1,4,5,1,8,8,0,0,2,2,0,9,58,3,0,3,1,0,4,1,1,1,1,3,1
KR_6767542550,420,0,78,4,4,2,3,1,1,4,3,-2,2,4,4,8,4,-1,0,1,0,1,226,0,5,5,0,0,2,-1,1,1,1,1,1
KR_6727737385,420,1,72,-3,-3,-4,0,4,-1,2,3,1,2,1,-1,3,4,2,2,0,0,-3,-21,-3,9,6,2,0,-1,1,-1,-1,-1,4,1
KR_6759831600,420,2,49,4,0,-4,0,4,1,4,3,-2,2,4,5,6,1,0,0,0,0,7,-16,2,3,5,-2,0,-1,1,-1,-1,1,1,1
KR_6745902476,420,2,-23,-8,6,1,1,0,1,4,3,-2,1,3,4,5,1,2,2,0,0,10,3,-1,5,4,-1,0,0,0,0,0,1,0,1
KR_6748612179,420,-2,-6,-24,0,-1,0,1,0,3,3,1,1,0,-1,5,6,1,2,1,0,-5,38,-1,4,3,-17,0,1,0,1,1,1,0,1
KR_6761659583,440,3,37,-20,5,0,0,0,6,8,2,0,4,4,-1,3,4,0,1,1,0,13,-1,2,1,3,4,0,0,1,0,1,-1,4,1
KR_6720306536,420,2,17,-32,6,-1,2,3,0,2,2,0,2,2,6,9,3,1,3,2,0,16,-2,2,4,6,0,0,1,1,1,1,-1,4,1
KR_6723598354,420,2,34,37,6,2,2,0,0,1,1,4,4,0,2,2,0,-2,0,2,0,1,-181,1,2,3,3,0,1,1,-1,1,1,2,1
KR_6615536381,420,0,16,-24,0,5,6,1,-5,0,5,2,4,2,-3,0,3,1,2,1,2,-4,-4,-2,6,4,-3,0,0,-1,1,0,1,1,1
KR_6728851279,420,3,28,4,-4,6,7,1,-5,2,7,-5,0,5,-2,3,5,2,2,0,0,-16,0,-2,6,4,-2,0,0,-1,1,1,-1,6,1
KR_6671221273,420,3,-2,14,3,-3,1,4,1,4,3,1,2,1,1,4,3,3,5,2,0,-8,-13,1,3,4,1,0,0,0,1,1,1,0,1
KR_6731823089,420,-3,-41,-26,-9,1,5,4,0,2,2,-1,0,1,-8,0,8,-1,0,1,-1,-11,-29,-4,6,2,-1,0,-2,-1,-1,-1,-1,1,1
KR_6750053298,420,5,66,15,4,-2,0,2,2,3,1,3,4,1,1,3,2,0,1,1,0,-1,8,3,1,4,-1,0,1,1,-1,1,1,1,1
KR_6755348045,420,-2,-20,-16,-2,6,7,1,-4,2,6,1,1,0,-4,1,5,-1,2,3,1,-1,6,2,2,4,-4,0,2,1,1,1,1,2,1
KR_6744002488,420,0,56,-6,-1,2,3,1,1,2,1,-1,2,3,-2,0,2,-1,3,4,0,-5,428,-1,5,4,6,0,0,1,1,1,1,4,1
KR_6682251822,420,4,33,9,4,-1,2,3,2,3,1,3,3,0,1,2,1,-1,0,1,1,2,-10,-2,5,3,1,0,0,-1,-1,0,1,1,1
KR_6729571139,420,-2,-40,4,-8,2,3,1,-2,0,2,-6,1,7,-1,1,2,-1,0,1,-1,-4,-3,-9,12,3,1,0,0,-1,-1,0,-1,6,1
KR_6698977274,420,7,44,39,0,0,2,2,-2,4,6,8,10,2,-4,2,6,-2,0,2,-3,-6,-1,2,6,8,6,0,3,-1,1,1,-1,4,1
KR_6757509591,420,-2,52,-14,-1,-1,0,1,3,8,5,0,1,1,-3,5,8,0,1,1,0,2,293,3,1,4,1,0,1,1,1,1,-1,1,1
KR_6756144108,420,1,-3,-1,9,-3,1,4,4,5,1,6,7,1,3,5,2,-1,0,1,0,13,-2,1,0,1,4,0,-1,-1,1,-1,-1,4,1
KR_6730770083,420,2,8,-12,5,-3,0,3,1,2,1,2,2,0,3,5,2,2,2,0,0,12,0,1,4,5,3,0,1,1,-1,1,1,6,1
KR_6555701785,420,-3,-58,-28,-5,2,2,0,1,1,0,-7,2,9,2,3,1,-3,1,4,0,-3,-9,-3,7,4,1,0,-1,0,-1,-1,-1,0,1
KR_6655555352,420,0,-2,-16,7,3,4,1,1,3,2,0,4,4,3,4,1,0,1,1,1,16,-36,3,3,6,18,0,0,-1,0,-1,1,4,1
KR_6748723905,420,6,80,28,12,1,1,0,2,3,1,1,1,0,8,10,2,0,0,0,0,11,-2,1,7,8,4,0,1,1,1,1,1,3,1
KR_6742021350,440,1,65,-11,4,0,1,1,2,2,0,0,3,3,2,2,0,0,0,0,0,10,3,3,3,6,0,0,0,1,-1,0,1,4,1
KR_6719150774,440,2,36,16,1,-2,0,2,-2,0,2,-4,2,6,7,9,2,2,2,0,0,4,-320,3,3,6,-4,0,1,0,0,1,-1,0,1
KR_6664585888,440,2,26,-40,6,-2,0,2,1,4,3,0,0,0,2,4,2,5,7,2,0,10,-4,-3,8,5,2,0,1,-1,-1,1,1,6,1
KR_6525283862,420,4,-7,4,12,3,4,1,4,5,1,2,5,3,3,4,1,0,0,0,0,7,-13,3,1,4,2,0,0,1,1,1,1,3,1
KR_6670598947,420,-3,-4,28,-6,-5,0,5,4,6,2,-5,1,6,1,4,3,-1,1,2,1,-5,16,-1,3,2,-4,0,0,1,1,1,1,3,1
KR_6645003422,420,5,50,39,14,2,2,0,7,9,2,3,7,4,1,1,0,1,2,1,1,18,14,4,3,7,-7,0,2,1,1,1,1,2,1
KR_6758490618,420,2,-5,5,2,-3,1,4,-3,2,5,2,3,1,2,3,1,4,5,1,0,9,-2,-1,5,4,5,0,1,1,-1,1,1,3,1
KR_6631701661,420,2,-11,6,3,-1,2,3,-3,2,5,3,6,3,7,7,0,-3,0,3,0,2,1,-4,8,4,-3,0,1,1,1,1,-1,5,1
KR_6767094983,420,-2,25,-44,-2,1,1,0,0,3,3,-3,2,5,2,6,4,-2,0,2,0,-2,-46,0,4,4,20,0,-1,-1,1,-1,-1,5,1
KR_6738553268,420,-2,-32,-10,-8,2,4,2,2,4,2,-4,0,4,-7,1,8,-1,2,3,0,-10,14,-1,3,2,-4,0,-1,-1,0,-1,-1,6,1
KR_6733150504,420,6,81,16,12,4,4,0,1,3,2,6,6,0,0,0,0,1,1,0,0,4,-22,3,2,5,3,0,0,1,1,1,1,6,1
KR_6755563411,420,5,63,25,11,2,2,0,5,8,3,3,4,1,1,1,0,0,0,0,0,5,-3,-1,4,3,3,0,2,1,1,1,1,5,1
KR_6729494648,440,5,26,-11,10,2,3,1,0,2,2,2,3,1,4,4,0,2,2,0,0,16,-5,-1,7,6,0,0,1,1,-1,1,-1,1,1
KR_6753574937,420,4,71,-4,10,1,3,2,3,5,2,-2,3,5,2,3,1,6,6,0,0,12,-5,3,1,4,1,0,1,0,1,1,1,0,1
KR_6761142544,440,1,81,17,-4,0,0,0,1,3,2,-2,1,3,-4,1,5,1,2,1,0,-12,-1,-1,5,4,-1,0,0,-1,1,0,1,5,1
KR_6767408412,420,2,54,-13,5,-1,1,2,4,10,6,2,3,1,0,1,1,0,1,1,0,11,11,3,6,9,4,0,0,1,-1,0,-1,3,1
KR_6757054385,440,9,98,23,23,8,8,0,3,4,1,1,2,1,4,6,2,7,8,1,2,18,-28,3,4,7,-2,0,2,1,-1,1,1,5,1
KR_6691821828,420,1,39,-15,5,5,5,0,0,3,3,1,3,2,0,1,1,-1,0,1,0,6,5,2,2,4,-2,0,1,1,-1,1,-1,1,1
KR_6762486452,440,3,68,29,2,-2,0,2,4,5,1,-1,1,2,1,1,0,0,4,4,1,-6,5,-1,2,1,-5,0,0,0,1,1,1,0,1
KR_6085595238,420,-1,-16,17,7,-4,1,5,-3,1,4,1,1,0,12,12,0,1,1,0,0,5,-17,-1,5,4,1,0,0,-1,1,0,1,4,1
KR_6711433650,440,-2,29,6,4,0,1,1,4,6,2,2,4,2,-1,1,2,-1,2,3,0,8,-56,-2,5,3,-25,0,0,1,-1,1,1,5,1
KR_6682417959,440,2,7,40,1,7,7,0,0,4,4,-4,1,5,0,2,2,-2,0,2,-1,-5,8,3,1,4,0,0,1,1,0,1,-1,1,1
KR_6711197288,420,-3,-25,70,-3,2,3,1,-1,2,3,-3,0,3,-1,0,1,0,2,2,0,-4,-71,0,2,2,-1,0,0,-1,1,-1,1,4,1
KR_6761268496,420,-2,-26,-4,-3,-3,1,4,-2,1,3,3,4,1,0,0,0,-1,0,1,0,1,15,2,2,4,-1,0,0,-1,1,0,1,3,1
KR_6737629634,420,3,66,55,6,3,5,2,0,0,0,-3,3,6,5,8,3,1,1,0,1,3,-34,3,4,7,2,0,2,1,1,1,1,1,1
KR_6755971012,420,5,139,0,14,6,7,1,4,4,0,1,2,1,-1,1,2,4,5,1,0,7,90,1,5,6,5,0,0,1,1,1,1,4,1
KR_6704763514,420,-2,-1,15,1,2,3,1,3,4,1,1,2,1,-2,3,5,-3,0,3,0,-3,32,3,5,8,-2,0,0,-1,1,0,1,4,1
KR_6643750087,420,5,96,0,9,5,5,0,-1,2,3,2,3,1,4,5,1,-1,0,1,0,3,-1,-3,8,5,4,0,1,1,1,1,1,1,1
KR_6716567249,440,4,101,32,8,6,6,0,0,2,2,1,3,2,-1,2,3,2,2,0,0,0,-2,2,1,3,1,0,2,-1,0,1,-1,5,1
KR_6718264563,420,0,-2,12,3,-2,1,3,0,1,1,0,2,2,2,2,0,3,3,0,0,13,-10,2,3,5,4,0,-1,1,-1,-1,1,4,1
KR_6766599182,420,-2,-38,10,-1,2,4,2,2,3,1,-11,1,12,6,8,2,0,2,2,1,-4,-3,-3,6,3,-2,0,0,0,1,1,1,0,1
KR_6724137607,420,5,72,32,2,0,1,1,1,5,4,1,3,2,0,1,1,0,1,1,0,0,4,-4,10,6,4,0,0,1,1,1,-1,2,1
KR_6754251055,420,0,73,0,0,2,2,0,1,3,2,0,2,2,0,3,3,-3,0,3,0,-6,8,2,1,3,0,0,-1,1,1,1,-1,2,1
KR_6740033208,420,3,41,40,11,9,9,0,-1,4,5,0,2,2,0,1,1,3,4,1,1,0,1,1,1,2,-1,0,0,1,1,1,1,4,1
KR_6740600927,420,8,65,24,20,9,9,0,8,8,0,1,3,2,0,1,1,2,3,1,2,23,0,0,6,6,1,0,3,-1,1,1,1,1,1
KR_6700905899,420,-3,22,-7,-4,2,3,1,-5,2,7,-1,2,3,-1,0,1,1,1,0,0,2,5,1,5,6,-7,0,2,1,1,1,-1,2,1
KR_6713783813,420,3,8,0,6,1,1,0,2,2,0,2,4,2,1,1,0,0,0,0,0,6,-5,-1,7,6,-14,0,0,1,-1,0,-1,1,1
KR_6764686251,420,1,68,-12,-1,1,2,1,-1,3,4,-1,1,2,3,5,2,-3,0,3,1,2,14,4,2,6,-2,0,1,-1,0,1,1,5,1
KR_6636080203,420,2,60,8,-2,0,1,1,-1,0,1,-5,1,6,3,4,1,1,2,1,0,-14,-5,-1,2,1,2,0,2,1,1,1,1,5,1
KR_6749965327,420,2,53,1,1,1,1,0,-5,2,7,0,1,1,5,6,1,0,2,2,0,-3,24,1,4,5,0,0,1,-1,1,1,1,4,1
KR_6638270148,440,2,74,18,3,4,5,1,5,8,3,-3,3,6,-5,3,8,2,2,0,0,-1,3,-2,5,3,-3,0,0,1,-1,0,1,3,1
KR_6669344999,420,0,-45,18,3,1,2,1,2,4,2,2,2,0,1,4,3,-3,2,5,0,1,-108,1,4,5,-3,0,1,1,-1,1,1,1,1
KR_6757142219,420,-5,-90,24,-7,0,1,1,-1,1,2,-4,1,5,0,3,3,-2,0,2,0,-6,-90,-3,6,3,1,0,-2,0,-1,-1,-1,0,1
KR_6704442622,420,5,76,-16,21,2,2,0,2,5,3,4,5,1,10,11,1,3,3,0,0,21,15,1,4,5,1,0,1,0,0,1,1,0,1
KR_6760205379,420,0,3,24,4,3,3,0,-1,1,2,0,3,3,2,3,1,0,4,4,0,0,116,-1,2,1,0,0,1,1,1,1,1,4,1
KR_6735032715,420,1,-11,0,-4,0,2,2,1,2,1,-1,2,3,-5,0,5,1,1,0,0,-5,8,4,2,6,-4,0,0,-1,0,0,-1,6,1
KR_6725046775,440,-1,3,0,-1,1,3,2,-2,1,3,-1,1,2,1,4,3,0,0,0,0,4,4,1,4,5,-4,0,-1,1,-1,-1,-1,4,1
KR_6724886584,420,2,15,-9,1,-1,0,1,-1,2,3,1,3,2,2,2,0,0,1,1,0,-2,2,3,2,5,3,0,0,-1,0,0,-1,3,1
KR_6738114371,420,5,65,-4,5,2,2,0,-5,1,6,2,3,1,-1,2,3,7,8,1,0,4,21,-1,6,5,-7,0,1,-1,1,1,1,2,1
KR_6752389830,420,3,4,0,4,1,4,3,0,3,3,5,6,1,-1,2,3,-1,0,1,0,7,-12,-4,4,0,1,0,1,-1,1,1,1,6,1
KR_6671807443,420,-1,-10,-6,4,3,3,0,0,2,2,1,4,3,0,2,2,0,4,4,1,2,-2,1,3,4,-5,0,1,1,1,1,1,1,1
KR_6756609592,420,-4,-36,-27,-2,-1,1,2,-1,3,4,0,1,1,0,2,2,0,1,1,0,1,-135,3,5,8,1,0,0,-1,-1,0,1,5,1
KR_6734394529,440,4,83,20,8,1,3,2,0,1,1,0,2,2,7,7,0,0,1,1,0,10,10,5,2,7,1,0,0,1,1,0,-1,1,1
KR_6759017563,420,-3,-69,-24,1,-1,2,3,1,4,3,1,3,2,1,7,6,-1,0,1,1,4,0,-3,6,3,-1,0,-1,-1,-1,-1,1,2,1
KR_6767522604,420,1,-14,4,8,-3,0,3,0,2,2,5,6,1,5,6,1,1,1,0,1,7,3,1,6,7,6,0,1,-1,1,1,1,4,1
KR_6721152957,420,2,68,4,5,1,2,1,3,7,4,0,2,2,2,5,3,-1,0,1,0,-1,0,0,4,4,0,0,1,1,0,-1,-1,2,1
KR_6713406414,420,11,128,72,11,3,5,2,5,5,0,3,6,3,1,4,3,-1,1,2,0,9,15,2,1,3,1,0,4,1,1,1,1,1,1
KR_6761254466,420,3,19,0,7,2,3,1,1,3,2,4,6,2,0,5,5,0,0,0,0,1,-1,1,1,2,2,0,0,1,1,0,1,4,1
KR_6759975940,420,5,53,8,2,1,3,2,-3,3,6,0,1,1,4,4,0,0,0,0,0,0,9,5,3,8,0,0,2,1,1,1,1,4,1
KR_6763282874,420,-2,0,-13,2,-1,1,2,3,5,2,-3,0,3,3,5,2,0,1,1,0,-2,0,1,4,5,4,0,0,0,1,0,1,0,1
KR_6729670780,420,4,98,-24,14,3,7,4,-1,1,2,5,5,0,11,13,2,-4,1,5,0,6,7,5,1,6,0,0,1,-1,1,1,1,5,1
KR_6754355997,420,5,-20,16,14,4,5,1,-1,1,2,-2,1,3,10,10,0,3,3,0,1,13,-118,1,3,4,2,0,0,1,-1,1,1,5,1
KR_6610055707,440,4,48,24,6,0,3,3,-1,0,1,3,4,1,-1,1,2,5,6,1,0,-1,-2,-6,8,2,2,0,1,1,0,1,1,1,1
KR_6725466828,420,0,32,12,1,2,4,2,0,3,3,0,3,3,0,2,2,-1,0,1,0,-3,-2,0,3,3,4,0,0,1,-1,-1,1,4,1
KR_6720617020,440,3,21,44,1,2,4,2,3,4,1,-6,4,10,3,5,2,-1,1,2,0,-10,5,0,7,7,-6,0,3,1,1,1,-1,5,1
KR_6767851532,440,2,34,-8,9,-3,1,4,0,2,2,3,3,0,5,7,2,4,4,0,1,15,3,2,3,5,1,0,0,1,1,1,1,5,1
KR_6720812841,440,6,94,-16,12,-4,0,4,-2,1,3,11,12,1,4,4,0,3,4,1,-1,8,7,2,2,4,-2,0,3,1,1,1,-1,1,1
KR_6755364265,440,1,89,-24,0,0,4,4,-4,1,5,1,3,2,4,6,2,-1,1,2,0,-3,-6,6,2,8,1,0,3,-1,1,1,-1,6,1
KR_6759662731,420,-4,-73,-2,-13,-7,0,7,0,3,3,-10,2,12,6,8,2,-2,2,4,-3,-13,-5,-9,9,0,1,0,0,0,-1,-1,-1,0,1
KR_6728017190,420,4,103,-5,3,1,1,0,3,4,1,1,3,2,-1,2,3,-1,0,1,0,2,0,0,4,4,5,0,0,1,-1,1,-1,5,1
KR_6514813460,420,3,-37,-8,9,-2,0,2,4,6,2,4,4,0,0,0,0,3,3,0,0,9,6,2,3,5,1,0,0,-1,1,0,1,6,1
KR_6690365597,420,2,26,-12,2,2,3,1,1,4,3,-1,2,3,0,5,5,0,0,0,0,-6,1,1,3,4,-2,0,1,1,0,1,-1,6,1
KR_6666040501,420,2,62,16,5,-2,0,2,6,6,0,-3,1,4,3,4,1,1,1,0,0,6,5,-2,6,4,1,0,1,0,1,1,1,0,1
KR_6746323923,440,2,65,69,-8,-1,1,2,1,1,0,0,3,3,-7,1,8,-1,2,3,0,-10,-107,-2,2,0,1,0,1,1,0,1,1,5,1
KR_6762175608,420,-2,46,-12,-3,3,3,0,-1,4,5,1,3,2,-1,1,2,-5,0,5,0,-7,7,1,5,6,-3,0,-1,1,-1,-1,1,1,1
KR_6684781517,420,3,38,-6,9,5,5,0,0,3,3,-1,0,1,4,4,0,1,2,1,2,5,-1,-2,6,4,1,0,1,1,1,1,1,1,1
KR_6674097813,420,5,119,14,13,7,7,0,1,2,1,2,2,0,3,3,0,0,0,0,0,15,4,1,2,3,0,0,3,1,1,1,1,5,1
KR_6758155958,440,1,-41,24,5,-1,1,2,7,7,0,2,4,2,-2,1,3,-1,0,1,-1,4,-7,3,0,3,-2,0,0,-1,1,0,-1,3,1
KR_6731756293,420,-2,21,-20,-5,0,2,2,-4,0,4,-6,3,9,8,8,0,-3,0,3,1,-5,11,5,4,9,-2,0,0,-1,-1,1,1,1,1
KR_6740791989,420,1,171,-36,6,0,0,0,0,2,2,3,3,0,2,3,1,1,3,2,0,0,15,5,0,5,-1,0,2,-1,-1,1,1,3,1
KR_6759052463,420,-1,56,25,-2,1,3,2,1,2,1,-3,2,5,-2,1,3,1,1,0,1,4,7,5,3,8,7,0,1,1,-1,1,1,5,1
KR_6768043065,420,4,85,23,7,4,5,1,7,7,0,-3,0,3,-1,1,2,0,0,0,1,6,-2,5,5,10,0,0,1,-1,1,1,1,2,1
KR_6765306232,420,3,110,44,6,1,3,2,0,2,2,2,3,1,4,5,1,-1,1,2,1,3,-15,-2,7,5,-4,0,3,-1,1,1,1,4,1
KR_6681358999,420,3,25,9,10,3,4,1,4,7,3,-1,2,3,2,5,3,2,2,0,3,16,-1,0,3,3,-3,0,2,1,1,1,1,1,1
KR_6758165513,420,6,77,16,6,5,5,0,3,4,1,-2,4,6,1,6,5,-1,0,1,0,0,124,0,3,3,-1,0,3,1,1,1,1,6,1
KR_6687294778,420,-2,-51,-8,-8,2,2,0,-3,2,5,-1,1,2,-3,1,4,-3,1,4,-1,-14,-40,-6,8,2,21,0,1,-1,-1,1,-1,3,1
KR_6735008769,420,3,68,29,13,6,8,2,5,6,1,3,4,1,-2,4,6,1,1,0,0,5,4,-4,5,1,2,0,2,1,1,1,1,4,1
KR_6766773697,420,1,-13,-48,10,-1,1,2,9,9,0,5,6,1,0,0,0,-3,1,4,1,6,-5,3,2,5,0,0,2,-1,1,1,1,3,1
KR_6759344683,440,1,-4,16,0,1,2,1,-1,5,6,3,4,1,-2,0,2,-1,0,1,0,1,-21,0,4,4,1,0,0,1,1,1,-1,6,1
KR_6764006292,420,4,67,4,8,-2,3,5,3,3,0,3,3,0,4,4,0,0,0,0,0,3,237,2,4,6,2,0,2,1,-1,1,1,1,1
KR_6729278363,420,4,-7,24,12,4,4,0,9,10,1,1,4,3,-3,0,3,1,2,1,0,2,3,6,1,7,-1,0,2,1,-1,1,1,6,1
KR_6757388873,420,-3,-9,4,-12,-1,1,2,0,4,4,-4,0,4,-6,0,6,-1,0,1,0,-12,-11,2,2,4,1,0,0,-1,1,-1,1,3,1
